Series_reference,period,value,Status,Units,Magnitude,seasonality,SNA_Account,Transaction,Transaction_Label,Asset_type,Asset_type_label,Sector,Sector_name,Subject,year,month
SNEQ.SG03SB02G000S800,2022.06,42522,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB02G000S800,2022.09,42331,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB02G000S800,2022.12,43537,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB02G000S800,2023.03,43577,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB02G000S800,2023.06,44527,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B02G,Gross operating surplus and gross mixed income,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SB05GNE0S900,2016.06,65522,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SB05GNE0S900,2016.09,66490,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SB05GNE0S900,2016.12,67568,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB05GNE0S900,2017.03,69567,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB05GNE0S900,2017.06,69462,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB05GNE0S900,2017.09,70959,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB05GNE0S900,2017.12,73031,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB05GNE0S900,2018.03,74382,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB05GNE0S900,2018.06,75415,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB05GNE0S900,2018.09,76192,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB05GNE0S900,2018.12,76962,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB05GNE0S900,2019.03,77754,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB05GNE0S900,2019.06,79378,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB05GNE0S900,2019.09,80836,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB05GNE0S900,2019.12,81535,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB05GNE0S900,2020.03,80600,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB05GNE0S900,2020.06,71454,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB05GNE0S900,2020.09,82642,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB05GNE0S900,2020.12,84460,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB05GNE0S900,2021.03,90411,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB05GNE0S900,2021.06,89678,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB05GNE0S900,2021.09,89730,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB05GNE0S900,2021.12,94257,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB05GNE0S900,2022.03,98591,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB05GNE0S900,2022.06,99536,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB05GNE0S900,2022.09,101212,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB05GNE0S900,2022.12,102961,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB05GNE0S900,2023.03,104968,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB05GNE0S900,2023.06,105512,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B05GNE,Gross national expenditure,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SB110000S800,2016.06,727,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SB110000S800,2016.09,504,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SB110000S800,2016.12,460,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB110000S800,2017.03,418,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB110000S800,2017.06,926,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB110000S800,2017.09,1188,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB110000S800,2017.12,777,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB110000S800,2018.03,-126,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB110000S800,2018.06,-97,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB110000S800,2018.09,-16,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB110000S800,2018.12,-112,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB110000S800,2019.03,211,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB110000S800,2019.06,2,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB110000S800,2019.09,-205,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB110000S800,2019.12,93,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB110000S800,2020.03,932,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB110000S800,2020.06,2053,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB110000S800,2020.09,574,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB110000S800,2020.12,-728,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB110000S800,2021.03,-3631,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB110000S800,2021.06,-315,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB110000S800,2021.09,-3102,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB110000S800,2021.12,-3951,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB110000S800,2022.03,-6528,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB110000S800,2022.06,-4819,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB110000S800,2022.09,-4307,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB110000S800,2022.12,-5494,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB110000S800,2023.03,-5651,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB110000S800,2023.06,-2905,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B11,Balance on external goods and services,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SB980000S900,2016.06,224,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SB980000S900,2016.09,-40,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SB980000S900,2016.12,84,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SB980000S900,2017.03,-319,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SB980000S900,2017.06,64,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SB980000S900,2017.09,-269,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SB980000S900,2017.12,-83,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SB980000S900,2018.03,286,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SB980000S900,2018.06,-54,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SB980000S900,2018.09,22,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SB980000S900,2018.12,-13,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SB980000S900,2019.03,73,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SB980000S900,2019.06,-167,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SB980000S900,2019.09,-225,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SB980000S900,2019.12,242,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2019,12
SNEQ.SG03SB980000S900,2020.03,391,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,3
SNEQ.SG03SB980000S900,2020.06,-272,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,6
SNEQ.SG03SB980000S900,2020.09,215,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,9
SNEQ.SG03SB980000S900,2020.12,251,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2020,12
SNEQ.SG03SB980000S900,2021.03,177,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,3
SNEQ.SG03SB980000S900,2021.06,484,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,6
SNEQ.SG03SB980000S900,2021.09,95,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,9
SNEQ.SG03SB980000S900,2021.12,1291,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2021,12
SNEQ.SG03SB980000S900,2022.03,1205,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,3
SNEQ.SG03SB980000S900,2022.06,1394,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,6
SNEQ.SG03SB980000S900,2022.09,634,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,9
SNEQ.SG03SB980000S900,2022.12,1169,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2022,12
SNEQ.SG03SB980000S900,2023.03,1182,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2023,3
SNEQ.SG03SB980000S900,2023.06,433,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,B98,Statistical discrepancy,,,,,National Accounts - SNA 2008 - SNE,2023,6
SNEQ.SG03SD01R000S900,2016.06,28500,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,6
SNEQ.SG03SD01R000S900,2016.09,28742,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,9
SNEQ.SG03SD01R000S900,2016.12,28753,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2016,12
SNEQ.SG03SD01R000S900,2017.03,29734,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,3
SNEQ.SG03SD01R000S900,2017.06,29917,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,6
SNEQ.SG03SD01R000S900,2017.09,30349,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,9
SNEQ.SG03SD01R000S900,2017.12,31048,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2017,12
SNEQ.SG03SD01R000S900,2018.03,31513,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,3
SNEQ.SG03SD01R000S900,2018.06,31915,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,6
SNEQ.SG03SD01R000S900,2018.09,32353,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,9
SNEQ.SG03SD01R000S900,2018.12,32930,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2018,12
SNEQ.SG03SD01R000S900,2019.03,33391,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,3
SNEQ.SG03SD01R000S900,2019.06,34138,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,6
SNEQ.SG03SD01R000S900,2019.09,34458,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,9
SNEQ.SG03SD01R000S900,2019.12,35039,Experimental,Dollars,6,S,Consolidated accounts - table 1.1,D01R,Compensation of employees,,,,,National Accounts - SNA 2008 - SNE,2019,12
